participant.id_in_session,participant.code,participant.label,participant._current_app_name,participant.time_started,player.id_in_group,player.contribution,player.remaining_points,player.pointsLost,player.flagPointsLost,player.pointsWonNorms,player.automatic_decision,player.num_automatic_decisions,player.empiricalExpectations1,player.empiricalExpectations2,player.empiricalExpectations3,player.empiricalExpectations4,player.personalNormativeBeliefs1,player.personalNormativeBeliefs2,player.personalNormativeBeliefs3,player.personalNormativeBeliefs4,player.normativeExpectations1,player.normativeExpectations2,player.normativeExpectations3,player.normativeExpectations4,player.question_1,player.question_2,player.question_3,player.payoff,group.id_in_subsession,group.group_effort,group.flagGroupSuccess,subsession.round_number,session.code,team
16,vwrkxa39,INACTIVE,risk_lottery_eg2,2024-05-23,4,,74,26,1,0,0,0,,,,,,,,,,,,,,,,0.0,4,20,0,15,every_round,70
17,b263q879,INACTIVE,dospert,2024-05-23,1,0.0,24,8,1,0,0,0,,,,,,,,,,,,,,,,0.0,5,0,0,15,every_round,72
18,vw0eseuz,0,dospert,2024-05-23,2,0.0,37,13,1,0,0,0,,,,,,,,,,,,,,,,0.0,5,0,0,15,every_round,72
19,et6t83nr,INACTIVE,risk_lottery_eg2,2024-05-23,3,,74,26,1,0,0,0,,,,,,,,,,,,,,,,0.0,5,0,0,15,every_round,72
20,4ezjxhn7,0,dospert,2024-05-23,4,0.0,20,7,1,0,0,0,,,,,,,,,,,,,,,,0.0,5,0,0,15,every_round,72
21,jzc7k9z8,INACTIVE,dospert,2024-05-23,1,6.0,2,0,1,0,0,0,,,,,,,,,,,,,,,,0.0,6,21,1,15,every_round,74
22,l5sndnhy,0,dospert,2024-05-23,2,15.0,28,9,1,0,0,0,,,,,,,,,,,,,,,,0.0,6,21,1,15,every_round,74
23,0qb7250w,0,dospert,2024-05-23,3,0.0,27,9,1,0,0,0,,,,,,,,,,,,,,,,0.0,6,21,1,15,every_round,74
24,hw3noakk,0,dospert,2024-05-23,4,0.0,28,9,1,0,0,0,,,,,,,,,,,,,,,,0.0,6,21,1,15,every_round,74
25,pn6z5rku,INACTIVE,dospert,2024-05-23,1,0.0,28,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,7,25,0,15,every_round,76
26,0wp6vm8l,INACTIVE,dospert,2024-05-23,2,0.0,55,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,7,25,0,15,every_round,76
27,v1cdc30x,INACTIVE,risk_lottery_eg2,2024-05-23,3,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,7,25,0,15,every_round,76
28,gcdujtaa,INACTIVE,dospert,2024-05-23,4,25.0,3,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,7,25,0,15,every_round,76
29,6bq5roxl,0,arne,2024-05-23,1,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,8,0,0,15,every_round,78
30,betgnso6,0,arne,2024-05-23,2,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,8,0,0,15,every_round,78
31,hl19903i,0,arne,2024-05-23,3,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,8,0,0,15,every_round,78
32,vu9c58hn,0,arne,2024-05-23,4,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,8,0,0,15,every_round,78
33,wrwgmy6k,0,dospert,2024-05-23,1,0.0,37,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,9,13,1,15,every_round,80
34,94al6ht3,0,dospert,2024-05-23,2,10.0,49,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,9,13,1,15,every_round,80
35,jtygmb3k,INACTIVE,dospert,2024-05-23,3,3.0,3,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,9,13,1,15,every_round,80
36,5w6fs5qh,INACTIVE,risk_lottery_eg2,2024-05-23,4,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,9,13,1,15,every_round,80
37,pdfm14ff,0,dospert,2024-05-23,1,28.0,0,0,1,0,0,0,,,,,,,,,,,,,,,,0.0,10,48,0,15,every_round,82
38,7zfslesc,0,dospert,2024-05-23,2,10.0,29,9,1,0,0,0,,,,,,,,,,,,,,,,0.0,10,48,0,15,every_round,82
39,a8upgkfz,INACTIVE,risk_lottery_eg2,2024-05-23,3,,74,26,1,0,0,0,,,,,,,,,,,,,,,,0.0,10,48,0,15,every_round,82
40,ayxiu48l,0,dospert,2024-05-23,4,0.0,21,7,1,0,0,0,,,,,,,,,,,,,,,,0.0,10,48,0,15,every_round,82
41,h9elrcq4,INACTIVE,dospert,2024-05-23,1,0.0,30,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,11,10,1,15,every_round,84
42,voyl36d3,0,dospert,2024-05-23,2,0.0,37,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,11,10,1,15,every_round,84
43,fc6hag39,0,dospert,2024-05-23,3,10.0,7,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,11,10,1,15,every_round,84
44,1gujhus4,0,dospert,2024-05-23,4,0.0,53,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,11,10,1,15,every_round,84
45,zba9j9hu,0,dospert,2024-05-23,1,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,12,0,1,15,every_round,86
46,yax10qg8,INACTIVE,dospert,2024-05-23,2,0.0,75,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,12,0,1,15,every_round,86
47,vtnn3w7c,INACTIVE,risk_lottery_eg2,2024-05-23,3,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,12,0,1,15,every_round,86
48,g6aarfgw,INACTIVE,risk_lottery_eg2,2024-05-23,4,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,12,0,1,15,every_round,86
49,2snjmzx2,INACTIVE,dospert,2024-05-23,1,10.0,13,0,0,0,0,1,,,,,,,,,,,,,,,,0.0,13,41,1,15,every_round,88
50,ow60txje,INACTIVE,dospert,2024-05-23,2,10.0,22,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,13,41,1,15,every_round,88
51,ap9n0kd8,0,dospert,2024-05-23,3,10.0,14,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,13,41,1,15,every_round,88
52,p6s4m2pl,0,dospert,2024-05-23,4,11.0,29,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,13,41,1,15,every_round,88
53,zsskab8q,INACTIVE,risk_lottery_eg2,2024-05-23,1,,74,26,1,0,0,0,,,,,,,,,,,,,,,,0.0,14,5,0,15,every_round,90
54,4rqo8q0x,INACTIVE,dospert,2024-05-23,2,0.0,23,7,1,0,0,0,,,,,,,,,,,,,,,,0.0,14,5,0,15,every_round,90
55,i9d9adqw,0,dospert,2024-05-23,3,5.0,18,5,1,0,0,0,,,,,,,,,,,,,,,,0.0,14,5,0,15,every_round,90
56,kw1x028k,INACTIVE,risk_lottery_eg2,2024-05-23,4,,74,26,1,0,0,0,,,,,,,,,,,,,,,,0.0,14,5,0,15,every_round,90
57,hrwdz3hc,0,dospert,2024-05-23,1,0.0,9,3,1,0,0,0,,,,,,,,,,,,,,,,0.0,15,31,0,15,every_round,92
58,pej5pybv,0,dospert,2024-05-23,2,10.0,25,8,1,0,0,0,,,,,,,,,,,,,,,,0.0,15,31,0,15,every_round,92
59,h7jhpf5r,0,dospert,2024-05-23,3,15.0,19,6,1,0,0,0,,,,,,,,,,,,,,,,0.0,15,31,0,15,every_round,92
60,28j25d40,0,dospert,2024-05-23,4,6.0,30,10,1,0,0,0,,,,,,,,,,,,,,,,0.0,15,31,0,15,every_round,92
61,vm5ys21i,INACTIVE,risk_lottery_eg2,2024-05-23,1,,74,26,1,0,0,0,,,,,,,,,,,,,,,,0.0,16,22,0,15,every_round,94
62,9uhzfg6e,INACTIVE,risk_lottery_eg2,2024-05-23,2,,74,26,1,0,0,0,,,,,,,,,,,,,,,,0.0,16,22,0,15,every_round,94
63,5q78d56o,0,dospert,2024-05-23,3,0.0,21,7,1,0,0,0,,,,,,,,,,,,,,,,0.0,16,22,0,15,every_round,94
64,nks635d1,0,dospert,2024-05-23,4,11.0,9,3,1,0,0,0,,,,,,,,,,,,,,,,0.0,16,22,0,15,every_round,94
65,wyen0mac,INACTIVE,dospert,2024-05-23,1,0.0,36,12,1,0,0,0,,,,,,,,,,,,,,,,0.0,17,0,0,15,every_round,96
66,4omn7msy,INACTIVE,dospert,2024-05-23,2,0.0,41,14,1,0,0,0,,,,,,,,,,,,,,,,0.0,17,0,0,15,every_round,96
67,e4fa8gjb,0,dospert,2024-05-23,3,0.0,41,14,1,0,0,0,,,,,,,,,,,,,,,,0.0,17,0,0,15,every_round,96
68,gtfizd5g,0,dospert,2024-05-23,4,0.0,41,14,1,0,0,0,,,,,,,,,,,,,,,,0.0,17,0,0,15,every_round,96
69,o7ee7e5e,0,dospert,2024-05-23,1,15.0,4,1,1,0,0,0,,,,,,,,,,,,,,,,0.0,18,30,0,15,every_round,98
70,x2jzonlk,0,dospert,2024-05-23,2,0.0,41,14,1,0,0,0,,,,,,,,,,,,,,,,0.0,18,30,0,15,every_round,98
71,una0bfnn,0,dospert,2024-05-23,3,15.0,6,2,1,0,0,0,,,,,,,,,,,,,,,,0.0,18,30,0,15,every_round,98
72,e7khzwlt,0,dospert,2024-05-23,4,0.0,41,14,1,0,0,0,,,,,,,,,,,,,,,,0.0,18,30,0,15,every_round,98
73,twzutxew,INACTIVE,dospert,2024-05-23,1,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,19,11,1,15,every_round,100
74,ycpcw57l,0,dospert,2024-05-23,2,5.0,46,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,19,11,1,15,every_round,100
75,abhvotqw,INACTIVE,dospert,2024-05-23,3,1.0,33,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,19,11,1,15,every_round,100
76,vnkrlq1a,INACTIVE,dospert,2024-05-23,4,5.0,19,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,19,11,1,15,every_round,100
77,on174k3h,0,arne,2024-05-23,1,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,20,0,0,15,every_round,102
78,swi5zx7m,0,arne,2024-05-23,2,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,20,0,0,15,every_round,102
79,flzk85v9,INACTIVE,arne,2024-05-23,3,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,20,0,0,15,every_round,102
80,dcpjinug,0,arne,2024-05-23,4,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,20,0,0,15,every_round,102
81,rmizzh4l,INACTIVE,dospert,2024-05-23,1,10.0,5,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,21,55,1,15,every_round,104
82,kr4tem7w,0,dospert,2024-05-23,2,20.0,11,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,21,55,1,15,every_round,104
83,mr3b6j2v,INACTIVE,dospert,2024-05-23,3,10.0,47,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,21,55,1,15,every_round,104
84,858i9p0e,0,dospert,2024-05-23,4,15.0,12,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,21,55,1,15,every_round,104
85,7nfs17wg,0,dospert,2024-05-23,1,10.0,25,8,1,0,0,0,,,,,,,,,,,,,,,,0.0,22,40,1,15,every_round,106
86,3jnjsttq,INACTIVE,risk_lottery_eg2,2024-05-23,2,,74,26,1,0,0,0,,,,,,,,,,,,,,,,0.0,22,40,1,15,every_round,106
87,d8gh70gj,0,dospert,2024-05-23,3,10.0,6,1,1,0,0,0,,,,,,,,,,,,,,,,0.0,22,40,1,15,every_round,106
88,3vyfd8fc,0,dospert,2024-05-23,4,10.0,23,7,1,0,0,0,,,,,,,,,,,,,,,,0.0,22,40,1,15,every_round,106
89,a2c2iys7,0,dospert,2024-05-23,1,0.0,28,9,1,0,0,0,,,,,,,,,,,,,,,,0.0,23,12,0,15,every_round,108
90,wcjy6xh5,0,dospert,2024-05-23,2,2.0,26,9,1,0,0,0,,,,,,,,,,,,,,,,0.0,23,12,0,15,every_round,108
91,n34c0eke,0,dospert,2024-05-23,3,10.0,25,8,1,0,0,0,,,,,,,,,,,,,,,,0.0,23,12,0,15,every_round,108
92,nm22vxcl,0,dospert,2024-05-23,4,0.0,41,14,1,0,0,0,,,,,,,,,,,,,,,,0.0,23,12,0,15,every_round,108
93,qe82c34w,0,dospert,2024-05-23,1,0.0,41,14,1,0,0,0,,,,,,,,,,,,,,,,0.0,24,11,0,15,every_round,110
94,9whej2vi,0,dospert,2024-05-23,2,5.0,32,11,1,0,0,0,,,,,,,,,,,,,,,,0.0,24,11,0,15,every_round,110
95,brjyg6en,0,dospert,2024-05-23,3,5.0,23,8,1,0,0,0,,,,,,,,,,,,,,,,0.0,24,11,0,15,every_round,110
96,wino7mdg,0,dospert,2024-05-23,4,1.0,19,6,1,0,0,0,,,,,,,,,,,,,,,,0.0,24,11,0,15,every_round,110
97,9jnl52u1,0,dospert,2024-05-23,1,0.0,28,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,25,48,1,15,every_round,112
98,amjr42s7,0,dospert,2024-05-23,2,18.0,10,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,25,48,1,15,every_round,112
99,u5lui31w,INACTIVE,dospert,2024-05-23,3,15.0,5,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,25,48,1,15,every_round,112
100,8qknk3om,0,dospert,2024-05-23,4,15.0,17,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,25,48,1,15,every_round,112
101,95ythyo4,0,dospert,2024-05-23,1,12.0,12,4,1,0,0,0,,,,,,,,,,,,,,,,0.0,26,24,0,15,every_round,114
102,jf7znpyu,0,dospert,2024-05-23,2,0.0,41,14,1,0,0,0,,,,,,,,,,,,,,,,0.0,26,24,0,15,every_round,114
103,ior42il9,INACTIVE,risk_lottery_eg2,2024-05-23,3,,74,26,1,0,0,0,,,,,,,,,,,,,,,,0.0,26,24,0,15,every_round,114
104,qgyw1a60,INACTIVE,risk_lottery_eg2,2024-05-23,4,,74,26,1,0,0,0,,,,,,,,,,,,,,,,0.0,26,24,0,15,every_round,114
105,ii7rn32p,0,dospert,2024-05-23,1,10.0,19,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,27,25,1,15,every_round,116
106,8qykjxw3,0,dospert,2024-05-23,2,5.0,18,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,27,25,1,15,every_round,116
107,67n43rpi,0,dospert,2024-05-23,3,5.0,24,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,27,25,1,15,every_round,116
108,vc31e0fw,INACTIVE,risk_lottery_eg2,2024-05-23,4,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,27,25,1,15,every_round,116
109,8y5wflqu,0,dospert,2024-05-23,1,1.0,54,18,1,0,0,0,,,,,,,,,,,,,,,,0.0,28,4,0,15,every_round,118
110,lrlhsozj,0,dospert,2024-05-23,2,1.0,54,18,1,0,0,0,,,,,,,,,,,,,,,,0.0,28,4,0,15,every_round,118
111,s462szav,INACTIVE,risk_lottery_eg2,2024-05-23,3,,74,26,1,0,0,0,,,,,,,,,,,,,,,,0.0,28,4,0,15,every_round,118
112,8a3c79kt,INACTIVE,risk_lottery_eg2,2024-05-23,4,,74,26,1,0,0,0,,,,,,,,,,,,,,,,0.0,28,4,0,15,every_round,118
113,bsjlf70y,0,dospert,2024-05-23,1,0.0,26,9,1,0,0,0,,,,,,,,,,,,,,,,0.0,29,17,0,15,every_round,120
114,fzu6xnuh,0,dospert,2024-05-23,2,7.0,23,7,1,0,0,0,,,,,,,,,,,,,,,,0.0,29,17,0,15,every_round,120
115,rrc70jyq,0,dospert,2024-05-23,3,0.0,34,11,1,0,0,0,,,,,,,,,,,,,,,,0.0,29,17,0,15,every_round,120
116,lkbvgpot,0,dospert,2024-05-23,4,10.0,13,4,1,0,0,0,,,,,,,,,,,,,,,,0.0,29,17,0,15,every_round,120
117,4ednrkg9,0,dospert,2024-05-23,1,0.0,29,10,1,0,0,0,,,,,,,,,,,,,,,,0.0,30,6,0,15,every_round,122
118,dsk5mbms,0,dospert,2024-05-23,2,5.0,30,10,1,0,0,0,,,,,,,,,,,,,,,,0.0,30,6,0,15,every_round,122
119,4ferbrsk,INACTIVE,risk_lottery_eg2,2024-05-23,3,,74,26,1,0,0,0,,,,,,,,,,,,,,,,0.0,30,6,0,15,every_round,122
120,5mjmfy9p,0,dospert,2024-05-23,4,1.0,20,6,1,0,0,0,,,,,,,,,,,,,,,,0.0,30,6,0,15,every_round,122
121,2n0kavgc,0,arne,2024-05-23,1,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,31,0,0,15,every_round,124
122,loz7670g,0,arne,2024-05-23,2,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,31,0,0,15,every_round,124
123,xurpl0nz,0,arne,2024-05-23,3,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,31,0,0,15,every_round,124
124,hcdffkfv,0,arne,2024-05-23,4,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,31,0,0,15,every_round,124
125,7fr2x5aw,INACTIVE,risk_lottery_eg2,2024-05-23,1,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,32,1,1,15,every_round,126
126,sfaomyx5,0,dospert,2024-05-23,2,1.0,39,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,32,1,1,15,every_round,126
127,hpisc2le,INACTIVE,risk_lottery_eg2,2024-05-23,3,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,32,1,1,15,every_round,126
128,uwp98v46,0,dospert,2024-05-23,4,0.0,27,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,32,1,1,15,every_round,126
129,k6ook93y,INACTIVE,dospert,2024-05-23,1,14.0,20,7,1,0,0,0,,,,,,,,,,,,,,,,0.0,33,21,0,15,every_round,128
130,cjdb1r52,0,dospert,2024-05-23,2,0.0,21,7,1,0,0,0,,,,,,,,,,,,,,,,0.0,33,21,0,15,every_round,128
131,0pgjaipf,INACTIVE,dospert,2024-05-23,3,0.0,21,7,1,0,0,0,,,,,,,,,,,,,,,,0.0,33,21,0,15,every_round,128
132,iynug7u4,INACTIVE,dospert,2024-05-23,4,7.0,23,7,1,0,0,0,,,,,,,,,,,,,,,,0.0,33,21,0,15,every_round,128
133,gakok90s,INACTIVE,dospert,2024-05-23,1,0.0,37,12,1,0,0,0,,,,,,,,,,,,,,,,0.0,34,0,0,15,every_round,130
134,m6gxet98,0,dospert,2024-05-23,2,0.0,40,14,1,0,0,0,,,,,,,,,,,,,,,,0.0,34,0,0,15,every_round,130
135,x6offu2r,0,dospert,2024-05-23,3,0.0,32,10,1,0,0,0,,,,,,,,,,,,,,,,0.0,34,0,0,15,every_round,130
136,8tgzkglk,0,dospert,2024-05-23,4,0.0,41,14,1,0,0,0,,,,,,,,,,,,,,,,0.0,34,0,0,15,every_round,130
137,460ofani,INACTIVE,risk_lottery_eg2,2024-05-23,1,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,35,25,0,15,every_round,132
138,9uhqkn2k,0,dospert,2024-05-23,2,0.0,37,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,35,25,0,15,every_round,132
139,ibp7gzzw,INACTIVE,risk_lottery_eg2,2024-05-23,3,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,35,25,0,15,every_round,132
140,601yzpb1,0,dospert,2024-05-23,4,25.0,12,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,35,25,0,15,every_round,132
1,i6roio34,INACTIVE,risk_lottery_eg2,2024-05-23,1,,100,0,0,0,0,0,,,,,,,,,,,,,,,,100.0,1,0,1,16,every_round,64
2,22st8x3g,0,dospert,2024-05-23,2,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,1,0,1,16,every_round,64
3,fk18wpog,0,dospert,2024-05-23,3,0.0,67,0,0,10,0,0,,,,,,,,,,,,,,,,67.0,1,0,1,16,every_round,64
4,6j96fuyd,0,dospert,2024-05-23,4,0.0,37,0,0,10,0,0,,,,,,,,,,,,,,,,37.0,1,0,1,16,every_round,64
5,8xzue6uq,INACTIVE,risk_lottery_eg2,2024-05-23,1,,100,0,0,0,0,0,,,,,,,,,,,,,,,,100.0,2,11,1,16,every_round,66
6,r12e2de8,0,dospert,2024-05-23,2,5.0,12,0,0,0,0,0,,,,,,,,,,,,,,,,12.0,2,11,1,16,every_round,66
7,b972jy29,0,dospert,2024-05-23,3,1.0,19,0,0,2,0,0,,,,,,,,,,,,,,,,19.0,2,11,1,16,every_round,66
8,44wia2x5,0,dospert,2024-05-23,4,0.0,3,0,0,2,0,0,,,,,,,,,,,,,,,,3.0,2,11,1,16,every_round,66
9,691teb5y,0,dospert,2024-05-23,1,5.0,50,0,0,6,0,0,,,,,,,,,,,,,,,,50.0,3,40,1,16,every_round,68
10,e9rzaef3,0,dospert,2024-05-23,2,5.0,36,0,0,0,0,0,,,,,,,,,,,,,,,,36.0,3,40,1,16,every_round,68
11,sxhzn462,0,dospert,2024-05-23,3,10.0,24,0,0,4,0,0,,,,,,,,,,,,,,,,24.0,3,40,1,16,every_round,68
12,7he0k7bv,0,dospert,2024-05-23,4,20.0,5,0,0,0,0,0,,,,,,,,,,,,,,,,5.0,3,40,1,16,every_round,68
13,6ocqgqx7,INACTIVE,risk_lottery_eg2,2024-05-23,1,,74,26,1,0,0,0,,,,,,,,,,,,,,,,74.0,4,40,0,16,every_round,70
14,4qszd404,0,dospert,2024-05-23,2,20.0,11,3,1,2,0,0,,,,,,,,,,,,,,,,11.0,4,40,0,16,every_round,70
15,jz7w4gln,0,dospert,2024-05-23,3,0.0,18,5,1,2,0,0,,,,,,,,,,,,,,,,18.0,4,40,0,16,every_round,70
16,vwrkxa39,INACTIVE,risk_lottery_eg2,2024-05-23,4,,74,26,1,0,0,0,,,,,,,,,,,,,,,,74.0,4,40,0,16,every_round,70
17,b263q879,INACTIVE,dospert,2024-05-23,1,4.0,20,0,0,2,0,0,,,,,,,,,,,,,,,,20.0,5,4,0,16,every_round,72
18,vw0eseuz,0,dospert,2024-05-23,2,0.0,37,0,0,4,0,0,,,,,,,,,,,,,,,,37.0,5,4,0,16,every_round,72
19,et6t83nr,INACTIVE,risk_lottery_eg2,2024-05-23,3,,100,0,0,0,0,0,,,,,,,,,,,,,,,,100.0,5,4,0,16,every_round,72
20,4ezjxhn7,0,dospert,2024-05-23,4,0.0,20,0,0,4,0,0,,,,,,,,,,,,,,,,20.0,5,4,0,16,every_round,72
21,jzc7k9z8,INACTIVE,dospert,2024-05-23,1,1.0,1,0,0,2,0,0,,,,,,,,,,,,,,,,1.0,6,6,1,16,every_round,74
22,l5sndnhy,0,dospert,2024-05-23,2,5.0,23,0,0,2,0,0,,,,,,,,,,,,,,,,23.0,6,6,1,16,every_round,74
23,0qb7250w,0,dospert,2024-05-23,3,0.0,27,0,0,2,0,0,,,,,,,,,,,,,,,,27.0,6,6,1,16,every_round,74
24,hw3noakk,0,dospert,2024-05-23,4,0.0,28,0,0,4,0,0,,,,,,,,,,,,,,,,28.0,6,6,1,16,every_round,74
25,pn6z5rku,INACTIVE,dospert,2024-05-23,1,0.0,21,7,1,2,0,0,,,,,,,,,,,,,,,,21.0,7,6,0,16,every_round,76
26,0wp6vm8l,INACTIVE,dospert,2024-05-23,2,0.0,41,14,1,4,0,0,,,,,,,,,,,,,,,,41.0,7,6,0,16,every_round,76
27,v1cdc30x,INACTIVE,risk_lottery_eg2,2024-05-23,3,,74,26,1,0,0,0,,,,,,,,,,,,,,,,74.0,7,6,0,16,every_round,76
28,gcdujtaa,INACTIVE,dospert,2024-05-23,4,3.0,0,0,1,2,0,0,,,,,,,,,,,,,,,,0.0,7,6,0,16,every_round,76
29,6bq5roxl,0,arne,2024-05-23,1,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,8,0,0,16,every_round,78
30,betgnso6,0,arne,2024-05-23,2,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,8,0,0,16,every_round,78
31,hl19903i,0,arne,2024-05-23,3,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,8,0,0,16,every_round,78
32,vu9c58hn,0,arne,2024-05-23,4,,100,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,8,0,0,16,every_round,78
33,wrwgmy6k,0,dospert,2024-05-23,1,0.0,28,9,1,4,0,0,,,,,,,,,,,,,,,,28.0,9,19,1,16,every_round,80
34,94al6ht3,0,dospert,2024-05-23,2,8.0,31,10,1,2,0,0,,,,,,,,,,,,,,,,31.0,9,19,1,16,every_round,80
35,jtygmb3k,INACTIVE,dospert,2024-05-23,3,3.0,0,0,1,6,0,0,,,,,,,,,,,,,,,,0.0,9,19,1,16,every_round,80
36,5w6fs5qh,INACTIVE,risk_lottery_eg2,2024-05-23,4,,74,26,1,0,0,0,,,,,,,,,,,,,,,,74.0,9,19,1,16,every_round,80
37,pdfm14ff,0,dospert,2024-05-23,1,0.0,0,0,1,2,0,0,,,,,,,,,,,,,,,,0.0,10,5,0,16,every_round,82
38,7zfslesc,0,dospert,2024-05-23,2,5.0,18,6,1,2,0,0,,,,,,,,,,,,,,,,18.0,10,5,0,16,every_round,82
39,a8upgkfz,INACTIVE,risk_lottery_eg2,2024-05-23,3,,74,26,1,0,0,0,,,,,,,,,,,,,,,,74.0,10,5,0,16,every_round,82
40,ayxiu48l,0,dospert,2024-05-23,4,0.0,16,5,1,2,0,0,,,,,,,,,,,,,,,,16.0,10,5,0,16,every_round,82
41,h9elrcq4,INACTIVE,dospert,2024-05-23,1,0.0,30,0,0,4,0,0,,,,,,,,,,,,,,,,30.0,11,6,1,16,every_round,84
42,voyl36d3,0,dospert,2024-05-23,2,0.0,37,0,0,2,0,0,,,,,,,,,,,,,,,,37.0,11,6,1,16,every_round,84
43,fc6hag39,0,dospert,2024-05-23,3,6.0,1,0,0,0,0,0,,,,,,,,,,,,,,,,1.0,11,6,1,16,every_round,84
44,1gujhus4,0,dospert,2024-05-23,4,0.0,53,0,0,2,0,0,,,,,,,,,,,,,,,,53.0,11,6,1,16,every_round,84
45,zba9j9hu,0,dospert,2024-05-23,1,0.0,0,0,0,10,0,0,,,,,,,,,,,,,,,,0.0,12,0,1,16,every_round,86
46,yax10qg8,INACTIVE,dospert,2024-05-23,2,0.0,75,0,0,8,0,0,,,,,,,,,,,,,,,,75.0,12,0,1,16,every_round,86
47,vtnn3w7c,INACTIVE,risk_lottery_eg2,2024-05-23,3,,100,0,0,0,0,0,,,,,,,,,,,,,,,,100.0,12,0,1,16,every_round,86
48,g6aarfgw,INACTIVE,risk_lottery_eg2,2024-05-23,4,,100,0,0,0,0,0,,,,,,,,,,,,,,,,100.0,12,0,1,16,every_round,86
49,2snjmzx2,INACTIVE,dospert,2024-05-23,1,0.0,13,0,0,2,0,0,,,,,,,,,,,,,,,,13.0,13,1,1,16,every_round,88
50,ow60txje,INACTIVE,dospert,2024-05-23,2,0.0,22,0,0,4,0,0,,,,,,,,,,,,,,,,22.0,13,1,1,16,every_round,88
51,ap9n0kd8,0,dospert,2024-05-23,3,0.0,14,0,0,8,0,0,,,,,,,,,,,,,,,,14.0,13,1,1,16,every_round,88
52,p6s4m2pl,0,dospert,2024-05-23,4,1.0,28,0,0,4,0,0,,,,,,,,,,,,,,,,28.0,13,1,1,16,every_round,88
53,zsskab8q,INACTIVE,risk_lottery_eg2,2024-05-23,1,,74,26,1,0,0,0,,,,,,,,,,,,,,,,74.0,14,16,0,16,every_round,90
54,4rqo8q0x,INACTIVE,dospert,2024-05-23,2,0.0,18,5,1,0,0,0,,,,,,,,,,,,,,,,18.0,14,16,0,16,every_round,90
55,i9d9adqw,0,dospert,2024-05-23,3,8.0,8,2,1,0,0,0,,,,,,,,,,,,,,,,8.0,14,16,0,16,every_round,90
